Hour,lambda,psi,Plu,PL,Ppvmx,Ppv,Pb,Ps,Pc,Pd,SOC,w1,w3,score,Benefit,CashFlow,npv
170,0.08418,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1932.544,0.0,4220.5782,1,1,0.487338,-344670.0442,627847.7098,3376884.3374
171,0.08153,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1937.856,0.0,6085.5708,1,1,0.485929,-344670.0442,627847.7098,3376884.3374
172,0.07879,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1868.0117,0.0,7883.3453,1,1,0.484472,-344670.0442,627847.7098,3376884.3374
173,0.07843,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1736.3376,0.0,9554.3966,1,1,0.484281,-344670.0442,627847.7098,3376884.3374
174,0.0821,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,65.8909,0.0,9617.81,1,1,0.486232,-344670.0442,627847.7098,3376884.3374
175,0.0943,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.492721,-344670.0442,627847.7098,3376884.3374
176,0.11107,0.022821,1.0,1000.0,0.0,0.0,0.0,891.0113,0.0,1891.0113,7652.9188,0,0,0.501644,-344670.0442,627847.7098,3376884.3374
177,0.1204,0.051218,1.0,1000.0,0.0,0.0,0.0,909.7252,0.0,1909.7252,5668.5825,0,0,0.506609,-344670.0442,627847.7098,3376884.3374
178,0.11698,0.072034,1.0,1000.0,301.5157,301.5157,0.0,1000.0,0.0,1902.8658,3691.3736,0,0,0.504789,-344670.0442,627847.7098,3376884.3374
179,0.11057,0.072034,1.0,1000.0,768.582,768.582,231.418,0.0,0.0,0.0,3691.3736,0,1,0.501378,-344670.0442,627847.7098,3376884.3374
180,0.103,0.072034,1.0,1000.0,1179.8032,1179.8032,1000.0,0.0,2730.6596,0.0,6319.3603,1,1,0.49735,-344670.0442,627847.7098,3376884.3374
181,0.09546,0.072034,1.0,1000.0,1191.8632,1191.8632,1000.0,0.0,2647.0748,0.0,8866.9051,1,1,0.493338,-344670.0442,627847.7098,3376884.3374
182,0.09388,0.072034,1.0,1000.0,1504.6629,1504.6629,275.579,0.0,780.2419,0.0,9617.81,1,1,0.492498,-344670.0442,627847.7098,3376884.3374
183,0.1,0.051218,1.0,1000.0,1284.6643,1284.6643,0.0,284.6643,0.0,0.0,9617.81,0,0,0.495754,-344670.0442,627847.7098,3376884.3374
184,0.10798,0.051218,1.0,1000.0,1107.9638,1107.9638,0.0,107.9638,0.0,0.0,9617.81,0,0,0.5,-344670.0442,627847.7098,3376884.3374
185,0.11527,0.051218,1.0,1000.0,828.957,828.957,0.0,1000.0,0.0,1899.436,7644.165,0,0,0.503879,-344670.0442,627847.7098,3376884.3374
186,0.12517,0.051218,1.0,1000.0,488.3426,488.3426,0.0,1000.0,0.0,1919.2912,5649.889,0,0,0.509146,-344670.0442,627847.7098,3376884.3374
187,0.12999,0.072034,1.0,1000.0,0.0,0.0,0.0,928.9556,0.0,1928.9556,3645.5711,0,0,0.51171,-344670.0442,627847.7098,3376884.3374
188,0.13,0.072034,1.0,1000.0,0.0,0.0,0.0,825.4952,0.0,1825.4952,1748.7556,0,0,0.511715,-344670.0442,627847.7098,3376884.3374
189,0.13328,0.072034,1.0,1000.0,0.0,0.0,0.0,195.835,0.0,1195.835,506.2005,0,0,0.51346,-344670.0442,627847.7098,3376884.3374
190,0.12947,0.072034,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.511434,-344670.0442,627847.7098,3376884.3374
191,0.11542,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.503959,-344670.0442,627847.7098,3376884.3374
192,0.10798,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.5,-344670.0442,627847.7098,3376884.3374
193,0.09892,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1902.9762,0.0,2337.6248,1,1,0.495182,-344670.0442,627847.7098,3376884.3374
194,0.1,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1900.8099,0.0,4166.9643,1,1,0.495756,-344670.0442,627847.7098,3376884.3374
195,0.09843,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1903.959,0.0,5999.3344,1,1,0.494921,-344670.0442,627847.7098,3376884.3374
196,0.09862,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1836.0011,0.0,7766.3018,1,1,0.495022,-344670.0442,627847.7098,3376884.3374
197,0.09715,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1711.2579,0.0,9413.2164,1,1,0.49424,-344670.0442,627847.7098,3376884.3374
198,0.09753,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,212.5868,0.0,9617.81,1,1,0.494442,-344670.0442,627847.7098,3376884.3374
199,0.10279,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.497241,-344670.0442,627847.7098,3376884.3374
200,0.10828,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.500162,-344670.0442,627847.7098,3376884.3374
201,0.12255,0.051218,1.0,1000.0,0.0,0.0,0.0,914.0471,0.0,1914.0471,7628.9829,0,0,0.507755,-344670.0442,627847.7098,3376884.3374
202,0.12075,0.072034,1.0,1000.0,288.8793,288.8793,0.0,1000.0,0.0,1910.4372,5643.9068,0,0,0.506798,-344670.0442,627847.7098,3376884.3374
203,0.11032,0.072034,1.0,1000.0,766.2396,766.2396,233.7604,0.0,0.0,0.0,5643.9068,0,1,0.501248,-344670.0442,627847.7098,3376884.3374
204,0.10767,0.072034,1.0,1000.0,1152.1513,1152.1513,1000.0,0.0,2619.4808,0.0,8164.8952,1,1,0.499838,-344670.0442,627847.7098,3376884.3374
205,0.10701,0.072034,1.0,1000.0,1184.0457,1184.0457,1000.0,0.0,1509.6787,0.0,9617.81,1,1,0.499486,-344670.0442,627847.7098,3376884.3374
206,0.10648,0.072034,1.0,1000.0,1325.3678,1325.3678,0.0,325.3678,0.0,0.0,9617.81,0,0,0.499204,-344670.0442,627847.7098,3376884.3374
207,0.10707,0.051218,1.0,1000.0,1298.7058,1298.7058,0.0,298.7058,0.0,0.0,9617.81,0,0,0.499518,-344670.0442,627847.7098,3376884.3374
208,0.11475,0.051218,1.0,1000.0,1110.7996,1110.7996,0.0,1000.0,0.0,1898.403,7645.2383,0,0,0.503605,-344670.0442,627847.7098,3376884.3374
209,0.12429,0.051218,1.0,1000.0,867.6374,867.6374,0.0,1000.0,0.0,1917.5365,5652.7856,0,0,0.508681,-344670.0442,627847.7098,3376884.3374
210,0.13735,0.051218,1.0,1000.0,471.2769,471.2769,0.0,1000.0,0.0,1943.7182,3633.1283,0,0,0.515626,-344670.0442,627847.7098,3376884.3374
211,0.137,0.072034,1.0,1000.0,0.0,0.0,0.0,837.8675,0.0,1837.8675,1723.4571,0,0,0.51544,-344670.0442,627847.7098,3376884.3374
212,0.13895,0.072034,1.0,1000.0,0.0,0.0,0.0,171.4878,0.0,1171.4878,506.2005,0,0,0.516477,-344670.0442,627847.7098,3376884.3374
213,0.14801,0.072034,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.521291,-344670.0442,627847.7098,3376884.3374
214,0.13,0.072034,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.511718,-344670.0442,627847.7098,3376884.3374
215,0.11186,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.502067,-344670.0442,627847.7098,3376884.3374
216,0.10611,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,1888.554,0.0,2323.7449,1,1,0.499008,-344670.0442,627847.7098,3376884.3374
217,0.09233,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1899.5563,0.0,4151.8779,1,1,0.496089,-344670.0442,627847.7098,3376884.3374
218,0.09012,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1903.9891,0.0,5984.277,1,1,0.494913,-344670.0442,627847.7098,3376884.3374
219,0.08701,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1843.5032,0.0,7758.4644,1,1,0.493258,-344670.0442,627847.7098,3376884.3374
220,0.0858,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1717.3252,0.0,9411.2182,1,1,0.492615,-344670.0442,627847.7098,3376884.3374
221,0.085,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,214.6631,0.0,9617.81,1,1,0.492189,-344670.0442,627847.7098,3376884.3374
222,0.0863,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.492881,-344670.0442,627847.7098,3376884.3374
223,0.095,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.49751,-344670.0442,627847.7098,3376884.3374
224,0.10394,0.022821,1.0,1000.0,0.0,0.0,0.0,893.3582,0.0,1893.3582,7650.4802,0,0,0.502267,-344670.0442,627847.7098,3376884.3374
225,0.1214,0.051218,1.0,1000.0,0.0,0.0,0.0,928.3741,0.0,1928.3741,5646.7664,0,0,0.511556,-344670.0442,627847.7098,3376884.3374
226,0.1214,0.072034,1.0,1000.0,244.6008,244.6008,0.0,1000.0,0.0,1928.3741,3643.0526,0,0,0.511556,-344670.0442,627847.7098,3376884.3374
227,0.10538,0.072034,1.0,1000.0,776.8339,776.8339,0.0,1000.0,0.0,1794.3412,1778.6083,0,0,0.503033,-344670.0442,627847.7098,3376884.3374
228,0.10297,0.072034,1.0,1000.0,1094.7239,1094.7239,0.0,1000.0,0.0,1224.5652,506.2005,0,0,0.501751,-344670.0442,627847.7098,3376884.3374
229,0.09999,0.072034,1.0,1000.0,1347.2715,1347.2715,0.0,0.0,347.2715,0.0,840.4146,1,0,0.500165,-344670.0442,627847.7098,3376884.3374
230,0.0985,0.072034,1.0,1000.0,1504.3021,1504.3021,1000.0,0.0,3224.6151,0.0,3943.7842,1,1,0.499372,-344670.0442,627847.7098,3376884.3374
231,0.09476,0.051218,1.0,1000.0,1150.1283,1150.1283,1000.0,0.0,2684.3223,0.0,6527.1759,1,1,0.497382,-344670.0442,627847.7098,3376884.3374
232,0.09473,0.051218,1.0,1000.0,1057.4054,1057.4054,1000.0,0.0,2402.3526,0.0,8839.2001,1,1,0.497366,-344670.0442,627847.7098,3376884.3374
233,0.09937,0.051218,1.0,1000.0,789.6954,789.6954,1000.0,0.0,809.0294,0.0,9617.81,1,1,0.499835,-344670.0442,627847.7098,3376884.3374
234,0.1027,0.051218,1.0,1000.0,477.4961,477.4961,0.0,1000.0,0.0,1890.8709,7653.0647,0,0,0.501607,-344670.0442,627847.7098,3376884.3374
235,0.11129,0.072034,1.0,1000.0,0.0,0.0,0.0,908.1007,0.0,1908.1007,5670.4164,0,0,0.506178,-344670.0442,627847.7098,3376884.3374
236,0.1214,0.072034,1.0,1000.0,0.0,0.0,0.0,928.3741,0.0,1928.3741,3666.7026,0,0,0.511556,-344670.0442,627847.7098,3376884.3374
237,0.12,0.072034,1.0,1000.0,0.0,0.0,0.0,823.8108,0.0,1823.8108,1771.6373,0,0,0.510811,-344670.0442,627847.7098,3376884.3374
238,0.10771,0.072034,1.0,1000.0,0.0,0.0,0.0,217.8564,0.0,1217.8564,506.2005,0,0,0.504273,-344670.0442,627847.7098,3376884.3374
239,0.10132,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500873,-344670.0442,627847.7098,3376884.3374
240,0.09268,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,1898.8543,0.0,2333.6579,1,1,0.496275,-344670.0442,627847.7098,3376884.3374
241,0.09175,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1886.3275,0.0,4149.0594,1,1,0.499598,-344670.0442,627847.7098,3376884.3374
242,0.08618,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1897.5003,0.0,5975.2137,1,1,0.496634,-344670.0442,627847.7098,3376884.3374
243,0.0821,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1839.7732,0.0,7745.8115,1,1,0.494463,-344670.0442,627847.7098,3376884.3374
244,0.08,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1715.7644,0.0,9397.0631,1,1,0.493346,-344670.0442,627847.7098,3376884.3374
245,0.0796,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,229.3712,0.0,9617.81,1,1,0.493133,-344670.0442,627847.7098,3376884.3374
246,0.0811,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.493931,-344670.0442,627847.7098,3376884.3374
247,0.08591,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.496491,-344670.0442,627847.7098,3376884.3374
248,0.10205,0.022821,1.0,1000.0,0.0,0.0,0.0,903.959,0.0,1903.959,7639.4652,0,0,0.505079,-344670.0442,627847.7098,3376884.3374
249,0.11384,0.022821,1.0,1000.0,0.0,0.0,0.0,927.6023,0.0,1927.6023,5636.5535,0,0,0.511351,-344670.0442,627847.7098,3376884.3374
250,0.11,0.022821,1.0,1000.0,363.1473,363.1473,0.0,1000.0,0.0,1919.9028,3641.642,0,0,0.509309,-344670.0442,627847.7098,3376884.3374
251,0.09763,0.022821,1.0,1000.0,970.1785,970.1785,29.8215,0.0,0.0,0.0,3641.642,0,1,0.502727,-344670.0442,627847.7098,3376884.3374
252,0.08618,0.022821,1.0,1000.0,1397.1401,1397.1401,1000.0,0.0,3072.6552,0.0,6598.7654,1,1,0.496634,-344670.0442,627847.7098,3376884.3374
253,0.08389,0.022821,1.0,1000.0,1594.0838,1594.0838,1000.0,0.0,3136.9956,0.0,9617.81,1,1,0.495416,-344670.0442,627847.7098,3376884.3374
254,0.08218,0.022821,1.0,1000.0,1718.6978,1718.6978,0.0,718.6978,0.0,0.0,9617.81,0,0,0.494506,-344670.0442,627847.7098,3376884.3374
255,0.083,0.022821,1.0,1000.0,1717.7813,1717.7813,0.0,717.7813,0.0,0.0,9617.81,0,0,0.494942,-344670.0442,627847.7098,3376884.3374
256,0.085,0.022821,1.0,1000.0,1473.0208,1473.0208,0.0,473.0208,0.0,0.0,9617.81,0,0,0.496006,-344670.0442,627847.7098,3376884.3374
257,0.09763,0.022821,1.0,1000.0,1131.2056,1131.2056,0.0,1000.0,0.0,1895.0933,7648.6773,0,0,0.502727,-344670.0442,627847.7098,3376884.3374
258,0.1185,0.022821,1.0,1000.0,633.6356,633.6356,0.0,1000.0,0.0,1936.944,5636.0588,0,0,0.513829,-344670.0442,627847.7098,3376884.3374
259,0.12893,0.022821,1.0,1000.0,0.0,0.0,0.0,957.8426,0.0,1957.8426,3601.7253,0,0,0.519373,-344670.0442,627847.7098,3376884.3374
260,0.13231,0.022821,1.0,1000.0,0.0,0.0,0.0,855.9571,0.0,1855.9571,1673.2579,0,0,0.521169,-344670.0442,627847.7098,3376884.3374
261,0.11793,0.022821,1.0,1000.0,0.0,0.0,0.0,123.176,0.0,1123.176,506.2005,0,0,0.513526,-344670.0442,627847.7098,3376884.3374
262,0.10833,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.50842,-344670.0442,627847.7098,3376884.3374
263,0.1,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.503988,-344670.0442,627847.7098,3376884.3374
264,0.09326,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500402,-344670.0442,627847.7098,3376884.3374
265,0.08898,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1896.9587,0.0,2331.8336,1,1,0.496778,-344670.0442,627847.7098,3376884.3374
266,0.08645,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1902.0335,0.0,4162.3506,1,1,0.495432,-344670.0442,627847.7098,3376884.3374
267,0.08499,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1904.9618,0.0,5995.6859,1,1,0.494655,-344670.0442,627847.7098,3376884.3374
268,0.083,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1841.4493,0.0,7767.8967,1,1,0.493596,-344670.0442,627847.7098,3376884.3374
269,0.08314,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1713.0688,0.0,9416.5541,1,1,0.493671,-344670.0442,627847.7098,3376884.3374
270,0.085,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,209.1187,0.0,9617.81,1,1,0.49466,-344670.0442,627847.7098,3376884.3374
271,0.089,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.496789,-344670.0442,627847.7098,3376884.3374
272,0.10277,0.022821,1.0,1000.0,0.0,0.0,0.0,900.3285,0.0,1900.3285,7643.2375,0,0,0.504116,-344670.0442,627847.7098,3376884.3374
273,0.11328,0.022821,1.0,1000.0,0.0,0.0,0.0,921.4067,0.0,1921.4067,5646.7634,0,0,0.509708,-344670.0442,627847.7098,3376884.3374
274,0.105,0.022821,1.0,1000.0,294.1006,294.1006,0.0,1000.0,0.0,1904.8014,3667.5433,0,0,0.505302,-344670.0442,627847.7098,3376884.3374
275,0.1,0.022821,1.0,1000.0,1023.7595,1023.7595,0.0,1000.0,0.0,1794.7036,1802.7225,0,0,0.502642,-344670.0442,627847.7098,3376884.3374
276,0.09458,0.022821,1.0,1000.0,1515.9852,1515.9852,1000.0,0.0,3240.6675,0.0,4921.5408,1,1,0.499758,-344670.0442,627847.7098,3376884.3374
277,0.092,0.022821,1.0,1000.0,1748.8023,1748.8023,1000.0,0.0,3610.1584,0.0,8395.9573,1,1,0.498385,-344670.0442,627847.7098,3376884.3374
278,0.09178,0.022821,1.0,1000.0,1759.7509,1759.7509,509.8383,0.0,1269.5892,0.0,9617.81,1,1,0.498268,-344670.0442,627847.7098,3376884.3374
279,0.0901,0.022821,1.0,1000.0,1588.0705,1588.0705,0.0,588.0705,0.0,0.0,9617.81,0,0,0.497374,-344670.0442,627847.7098,3376884.3374
280,0.09201,0.022821,1.0,1000.0,1443.6365,1443.6365,0.0,443.6365,0.0,0.0,9617.81,0,0,0.49839,-344670.0442,627847.7098,3376884.3374
281,0.10098,0.022821,1.0,1000.0,1035.3213,1035.3213,0.0,1000.0,0.0,1896.7381,7646.9682,0,0,0.503163,-344670.0442,627847.7098,3376884.3374
282,0.1071,0.022821,1.0,1000.0,512.7915,512.7915,0.0,1000.0,0.0,1909.0133,5663.3717,0,0,0.50642,-344670.0442,627847.7098,3376884.3374
283,0.126,0.022821,1.0,1000.0,0.0,0.0,0.0,946.9043,0.0,1946.9043,3640.4038,0,0,0.516471,-344670.0442,627847.7098,3376884.3374
284,0.11947,0.022821,1.0,1000.0,0.0,0.0,0.0,829.6984,0.0,1829.6984,1739.2209,0,0,0.513,-344670.0442,627847.7098,3376884.3374
285,0.11,0.022821,1.0,1000.0,0.0,0.0,0.0,186.6588,0.0,1186.6588,506.2005,0,0,0.507963,-344670.0442,627847.7098,3376884.3374
286,0.10226,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.503845,-344670.0442,627847.7098,3376884.3374
287,0.098,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.501578,-344670.0442,627847.7098,3376884.3374
288,0.09549,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500242,-344670.0442,627847.7098,3376884.3374
289,0.09,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.50067,-344670.0442,627847.7098,3376884.3374
290,0.08748,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1887.3404,0.0,2322.577,1,1,0.49933,-344670.0442,627847.7098,3376884.3374
291,0.082,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1898.3327,0.0,4149.5324,1,1,0.496413,-344670.0442,627847.7098,3376884.3374
292,0.07847,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1905.4131,0.0,5983.302,1,1,0.494535,-344670.0442,627847.7098,3376884.3374
293,0.075,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1845.6448,0.0,7759.5505,1,1,0.492689,-344670.0442,627847.7098,3376884.3374
294,0.075,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1716.9944,0.0,9411.9859,1,1,0.492689,-344670.0442,627847.7098,3376884.3374
295,0.0783,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,213.8654,0.0,9617.81,1,1,0.494445,-344670.0442,627847.7098,3376884.3374
296,0.08559,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9617.81,0,1,0.498324,-344670.0442,627847.7098,3376884.3374
297,0.09271,0.051218,1.0,1000.0,0.0,0.0,0.0,892.7765,0.0,1892.7765,7651.0846,0,0,0.502113,-344670.0442,627847.7098,3376884.3374
298,0.09483,0.072034,1.0,1000.0,331.9842,331.9842,0.0,1000.0,0.0,1897.029,5679.9406,0,0,0.503241,-344670.0442,627847.7098,3376884.3374
299,0.09093,0.072034,1.0,1000.0,935.03,935.03,0.0,1000.0,0.0,1889.206,3716.9253,0,0,0.501165,-344670.0442,627847.7098,3376884.3374
300,0.08339,0.072034,1.0,1000.0,1309.308,1309.308,1000.0,0.0,2933.2055,0.0,6539.8423,1,1,0.497153,-344670.0442,627847.7098,3376884.3374
301,0.07396,0.072034,1.0,1000.0,1642.3285,1642.3285,1000.0,0.0,3198.2208,0.0,9617.81,1,1,0.492136,-344670.0442,627847.7098,3376884.3374
302,0.07145,0.072034,1.0,1000.0,1711.4631,1711.4631,0.0,711.4631,0.0,0.0,9617.81,0,0,0.4908,-344670.0442,627847.7098,3376884.3374
303,0.07451,0.051218,1.0,1000.0,1553.4314,1553.4314,0.0,553.4314,0.0,0.0,9617.81,0,0,0.492428,-344670.0442,627847.7098,3376884.3374
304,0.0804,0.051218,1.0,1000.0,1269.4237,1269.4237,0.0,269.4237,0.0,0.0,9617.81,0,0,0.495562,-344670.0442,627847.7098,3376884.3374
305,0.09123,0.051218,1.0,1000.0,985.6076,985.6076,0.0,1000.0,0.0,1889.8077,7654.1693,0,0,0.501325,-344670.0442,627847.7098,3376884.3374
306,0.0993,0.051218,1.0,1000.0,570.8464,570.8464,0.0,1000.0,0.0,1905.9948,5673.7093,0,0,0.505619,-344670.0442,627847.7098,3376884.3374
307,0.10799,0.072034,1.0,1000.0,0.0,0.0,0.0,923.4218,0.0,1923.4218,3675.1413,0,0,0.510242,-344670.0442,627847.7098,3376884.3374
308,0.10314,0.072034,1.0,1000.0,0.0,0.0,0.0,813.1787,0.0,1813.1787,1791.1235,0,0,0.507662,-344670.0442,627847.7098,3376884.3374
309,0.1,0.072034,1.0,1000.0,0.0,0.0,0.0,236.6099,0.0,1236.6099,506.2005,0,0,0.505992,-344670.0442,627847.7098,3376884.3374
310,0.09761,0.072034,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.50472,-344670.0442,627847.7098,3376884.3374
311,0.09312,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.502331,-344670.0442,627847.7098,3376884.3374
312,0.09,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.50067,-344670.0442,627847.7098,3376884.3374
313,0.0861,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.507026,-344670.0442,627847.7098,3376884.3374
314,0.08278,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.50526,-344670.0442,627847.7098,3376884.3374
315,0.07866,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.503068,-344670.0442,627847.7098,3376884.3374
316,0.07253,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.5451,0.0,2320.8492,1,1,0.499806,-344670.0442,627847.7098,3376884.3374
317,0.06934,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1891.944,0.0,4141.6561,1,1,0.498108,-344670.0442,627847.7098,3376884.3374
318,0.06913,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1892.3653,0.0,5962.8685,1,1,0.497997,-344670.0442,627847.7098,3376884.3374
319,0.06971,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1826.6763,0.0,7720.8618,1,1,0.498305,-344670.0442,627847.7098,3376884.3374
320,0.07295,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,7720.8618,0,1,0.500029,-344670.0442,627847.7098,3376884.3374
321,0.0779,0.051218,1.0,1000.0,0.0,0.0,0.0,894.8526,0.0,1894.8526,5751.9792,0,0,0.502663,-344670.0442,627847.7098,3376884.3374
322,0.07945,0.072034,1.0,1000.0,297.9359,297.9359,0.0,1000.0,0.0,1897.9617,3779.8661,0,0,0.503488,-344670.0442,627847.7098,3376884.3374
323,0.07469,0.072034,1.0,1000.0,933.1523,933.1523,66.8477,0.0,0.0,0.0,3779.8661,0,1,0.500955,-344670.0442,627847.7098,3376884.3374
324,0.069,0.072034,1.0,1000.0,1258.2994,1258.2994,1000.0,0.0,2849.825,0.0,6522.5376,1,1,0.497927,-344670.0442,627847.7098,3376884.3374
325,0.0678,0.072034,1.0,1000.0,1402.4604,1402.4604,1000.0,0.0,2929.487,0.0,9341.8759,1,1,0.497289,-344670.0442,627847.7098,3376884.3374
326,0.0654,0.072034,1.0,1000.0,1359.8488,1359.8488,0.0,73.1343,286.7145,0.0,9617.81,1,0,0.496012,-344670.0442,627847.7098,3376884.3374
327,0.0631,0.051218,1.0,1000.0,1364.7045,1364.7045,0.0,364.7045,0.0,0.0,9617.81,0,0,0.494788,-344670.0442,627847.7098,3376884.3374
328,0.0623,0.051218,1.0,1000.0,1226.512,1226.512,0.0,226.512,0.0,0.0,9617.81,0,0,0.494362,-344670.0442,627847.7098,3376884.3374
329,0.06513,0.051218,1.0,1000.0,993.5352,993.5352,6.4648,0.0,0.0,0.0,9617.81,0,1,0.495868,-344670.0442,627847.7098,3376884.3374
330,0.07284,0.051218,1.0,1000.0,451.8496,451.8496,548.1504,0.0,0.0,0.0,9617.81,0,1,0.499971,-344670.0442,627847.7098,3376884.3374
331,0.08618,0.072034,1.0,1000.0,0.0,0.0,0.0,911.4601,0.0,1911.4601,7631.6711,0,0,0.507069,-344670.0442,627847.7098,3376884.3374
332,0.09201,0.072034,1.0,1000.0,0.0,0.0,0.0,923.1512,0.0,1923.1512,5633.3843,0,0,0.51017,-344670.0442,627847.7098,3376884.3374
333,0.08603,0.072034,1.0,1000.0,0.0,0.0,0.0,911.1592,0.0,1911.1592,3647.5581,0,0,0.506989,-344670.0442,627847.7098,3376884.3374
334,0.08449,0.072034,1.0,1000.0,0.0,0.0,0.0,805.8553,0.0,1805.8553,1771.1498,0,0,0.50617,-344670.0442,627847.7098,3376884.3374
335,0.08297,0.051218,1.0,1000.0,0.0,0.0,0.0,217.3872,0.0,1217.3872,506.2005,0,0,0.505361,-344670.0442,627847.7098,3376884.3374
336,0.07252,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.5652,0.0,2320.8685,1,1,0.4998,-344670.0442,627847.7098,3376884.3374
337,0.0777,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1909.8857,0.0,4158.9425,1,1,0.493349,-344670.0442,627847.7098,3376884.3374
